other-ratio 500 1000 1500
0.2 0.753330932661 0.744871492573 0.801396716491
0.333333333333 0.798839702358 0.833157478238 0.829074097855
0.428571428571 0.823121235926 0.836363636364 0.865121885883
0.5 0.863331048663 0.852841868317 0.864923747277
0.555555555556 0.870115265673 0.88161066213 0.861663399608
0.6 0.86962115797 0.891569725693 0.873159682899
0.636363636364 0.897740610329 0.890657542398 0.846076022547
0.666666666667 0.868952211339 0.884049264043 0.850384387936
0.692307692308 0.84128399465 0.857806412946 0.852034709755
