other-ratio 500 1000 1500
0.2 0.943229500913 0.941945993977 0.95475638051
0.333333333333 0.953941847263 0.960112553685 0.960310016291
0.428571428571 0.957915782199 0.959668262823 0.966530088365
0.5 0.964604827961 0.960778989979 0.964925704695
0.555555555556 0.964777607741 0.965838969245 0.96065557585
0.6 0.963271955373 0.966974379227 0.963740929062
0.636363636364 0.966949696401 0.963543466456 0.956928469171
0.666666666667 0.96082835563 0.961544157575 0.955842424841
0.692307692308 0.953917164437 0.956854420694 0.955694327887
