other-ratio 500 1000 1500
0.2 0.889581856839 0.895535081502 0.927143869596
0.333333333333 0.897802976612 0.895393338058 0.915095676825
0.428571428571 0.891141034727 0.880226789511 0.915520907158
0.5 0.892700212615 0.859248759745 0.900354358611
0.555555555556 0.877391920624 0.881360737066 0.872289156627
0.6 0.862225372077 0.879943302622 0.874273564848
0.636363636364 0.867328136074 0.848618001417 0.829766123317
0.666666666667 0.829907866761 0.834301913536 0.815308291991
0.692307692308 0.802409638554 0.811481218994 0.807228915663
